ejercicio,ordencompra,fecha,importe,proveedor,dependencia,expediente
2024,946,29-02-2024,1031250.0,CLEMANT ANIA,SEC. DE SALUD,Suministro 1327/2024
2024,1009,29-02-2024,1031250.0,RECAGNO ROMANELLI NATALI,SEC. DE SALUD,Suministro 1227/2024
2024,1051,29-02-2024,1449000.0,IOMMI NESTOR ENRIQUE SAS,INTENDENCIA,Suministro 1631/2024
2024,1188,29-02-2024,248400.0,LU3 AM 1080,INTENDENCIA,Suministro 1662/2024
2024,1232,29-02-2024,31266508.82,COOPERATIVA DE TRABAJO IL LAVORO LTDA,NO USAR-DELEGACION LAS VILLAS,Suministro 1692/2024
2024,1246,29-02-2024,26891850.26,COOPERATIVA DE TRABAJADORES UNIDOS LIMITADA,NO USAR-DELEGACION VILLA H. GREEN,Suministro 1727/2024
2024,1352,07-03-2024,932000.0,CARLOS GASTINEL Y CIA SRL,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1469/2024
2024,1412,11-03-2024,110200.0,TALLER PROTEGIDO SANTA RITA,DIVISION DE ACCESIBILIDAD E INLCUSION,Suministro 1448/2024
2024,1569,15-03-2024,120967.11,SANITARIOS BAHIA,SEC. DE SALUD,Suministro 818/2024
2024,1721,23-03-2024,157500.0,MERCERIA - TAPICERIA MIGUEL,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Resolución 1851/2024
2024,1726,23-03-2024,1571827.55,CODIMAT S.A.,SEC. DE SALUD,Resolución 1944/2024
2024,2066,05-04-2024,687500.0,ESCUDERO DIAZ MARCOS JAVIER,SEC. DE SALUD,Suministro 1862/2024
2024,2566,29-04-2024,1241906.78,ASOCIACION ARGENTINA DE ACTORES,COORD. DE REC. ARTISTICOS,Suministro 2736/2024
2024,2577,29-04-2024,528000.0,THOMANN VALENTINA,DIVISION DESARROLLO SOCIAL,Suministro 2644/2024
2024,79,15-01-2024,38053.29,AÑOS LUZ,OFICINA DE COORDINACION NIDO,Suministro 45/2024
2024,1797,26-03-2024,109300.0,REPUESTOS TATO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 2164/2024
2024,2337,17-04-2024,201402.97,AÑOS LUZ,SEC. DE SALUD,Suministro 2142/2024
2024,2338,17-04-2024,413701.07,CELSIUS COMERCIAL,SEC. DE SALUD,Suministro 2142/2024
2024,3057,17-05-2024,85600.0,JAGER ALEXIS EMANUEL,INSTITUTO CULTURAL MUNICIPAL,Suministro 3675/2024
2024,3097,20-05-2024,4154808.0,COOPERATIVA DE TRABAJO LAS VILLAS LIMITADA,NO USAR-DELEGACION NOROESTE,Suministro 3884/2024
2024,3941,06-06-2024,9107760.0,GUALDESI HERMANOS SRL.,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 2882/2024
2024,3020,16-05-2024,46548.16,AÑOS LUZ,SUBCENTRO DE COMUNICACIONES,Suministro 3394/2024
2024,3021,16-05-2024,143541.2,AÑOS LUZ,SEC. DE SALUD,Suministro 2672/2024
2024,3033,16-05-2024,55410.48,ED-MAR ELECTRICIDAD S.A.,DIRECCION GENERAL DE EDUCACION,Suministro 3384/2024
2024,4059,12-06-2024,559500.0,AGENCIA VODA BAHIA BLANCA SRL.,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 4388/2024
2024,4164,18-06-2024,3948000.0,BAHIA FILTROS SRL.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 4543/2024
2024,4296,26-06-2024,40392473.04,C3I S.A.,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 2464/2024
2024,4756,16-07-2024,437090.3,CORCEL,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 4312/2024
2024,4757,16-07-2024,999100.0,MECANICA AP,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 4312/2024
2024,4763,16-07-2024,80000.0,FABRIZZI IRINA JAZMIN,INSTITUTO CULTURAL MUNICIPAL,Suministro 4901/2024
2024,4778,16-07-2024,1125000.0,ARTIGAS,DIVISION DESARROLLO SOCIAL,Suministro 4962/2024
2024,4985,26-07-2024,20040000.0,MARINO MORRESI E HIJOS,SUBSECRETARIA DE MANTENIMIENTO,Suministro 3742/2024
2024,5250,05-08-2024,1150188.0,LIBRERIA DON BOSCO,DIRECCION DE MONITOREO Y COMUNICACION,Suministro 5357/2024
2024,5254,06-08-2024,22810558.5,BONACORSI HERMANOS S.A.,DIVISION DESARROLLO SOCIAL,Suministro 4960/2024
2024,5262,06-08-2024,230000.0,KM INGENIERIA,SUBSECRETARIA DE AMBIENTE,Suministro 5454/2024
2024,5370,09-08-2024,220220.0,ECOBAHIA S.A.,INSTITUTO CULTURAL MUNICIPAL,Suministro 5816/2024
2024,5371,09-08-2024,177870.0,ECOBAHIA S.A.,INSTITUTO CULTURAL MUNICIPAL,Suministro 5815/2024
2024,5642,23-08-2024,125000.0,IMPRENTA FIORE,SUBSECRETARIA DE ESPACIOS PUBLICOS,Suministro 5907/2024
2024,1108,29-02-2024,1032000.0,AYUDE AGUSTINA FERNANDA,DIVISION DESARROLLO SOCIAL,Resolución 1271/2024
2024,1111,29-02-2024,1425000.0,DIMATZ JUAN,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 1324/2024
2024,1194,29-02-2024,172500.0,ZELAYA VICTOR HUGO,INTENDENCIA,Resolución 1707/2024
2024,20,05-01-2024,691800.0,KANDO SRL.,"AGENCIA DE SEGURIDAD, EMERGENCIA Y RESP. INMED",Suministro 51/2024
2024,1913,27-03-2024,12371100.0,COOPERATIVA DE TRABAJO VILLA ROSAS LDTA.,DIRECCION GENERAL DE EDUCACION,Suministro 1816/2024
2024,1930,27-03-2024,500734.8,CORREO OFICIAL DE LA REPUBLICA ARGENTINA S.A.,DIR. OFICINA MPAL. DE INFOR AL CONSUMIDOR,Suministro 2228/2024
2024,2170,09-04-2024,1745000.0,INGENIERIA BAHIA S.R.L.,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 1780/2024
2024,2521,26-04-2024,444800.0,NETWORKING,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 2973/2024
2024,2526,26-04-2024,2071070.0,DIARIO LA NUEVA PROVINCIA S.R.L.,INTENDENCIA,Suministro 2949/2024
2024,2540,29-04-2024,2199050.0,FRIGORIFICO SUR S.A.,DIVISION DESARROLLO SOCIAL,Suministro 2698/2024
2024,2573,29-04-2024,215183.97,PROMAR S.R. L,P. ENVION ESTELA MARIS,Suministro 2914/2024
2024,2574,29-04-2024,485000.0,RADIOGRAFICA AUSTRAL S.A.,SEC. DE SALUD,Suministro 2840/2024
2024,2838,07-05-2024,176292.0,ELECTRI-K,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 2950/2024
2024,2940,13-05-2024,2016007.62,AIR LIQUIDE ARGENTINA S.A.,OFIC PRESERVACION Y OPTIM DE LA CALIDAD AMBIENTAL,Suministro 2868/2024
2024,417,06-02-2024,38400.0,CEDEÑO ARAUZ ALBIN NELSON,INSTITUTO CULTURAL MUNICIPAL,Suministro 756/2024
2024,455,08-02-2024,57340.0,MIGLIETTO ROSANA MARISA,DIVISION DE ACCESIBILIDAD E INLCUSION,Suministro 500/2024
2024,2122,08-04-2024,602225.0,MOVIMAQ S.R.L.,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 1090/2024
2024,2123,08-04-2024,2229000.0,FERRETERIA CENTRO,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 1090/2024
2024,2355,18-04-2024,165000.0,NIXEL COMPUTACION,DIRECCION GENERAL DE GENERO,Suministro 2602/2024
2024,2358,18-04-2024,2317392.0,FIORAMO S.A.,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 2486/2024
2024,2957,14-05-2024,14108220.0,SERVICIOS DE CONSTRUCCION OPREMA S.A.,DEPARTAMENTO CEMENTERIO,Suministro 2260/2024
2024,3554,31-05-2024,1216800.0,NEGRINI CARLA VERONICA,SEC. DE SALUD,Suministro 3835/2024
2024,3557,31-05-2024,1216800.0,ABARZUA WANDA CARMEN GRACIELA,SEC. DE SALUD,Suministro 3847/2024
2024,3559,31-05-2024,1216800.0,DERVES MARILINA VANESA,SEC. DE SALUD,Suministro 3833/2024
2024,3570,31-05-2024,1290000.0,MAIDA FANNY EDITH,DIVISION DESARROLLO SOCIAL,Suministro 3792/2024
2024,4835,18-07-2024,720500.0,LIBRERIA DEL COLEGIO,SEC. DE SALUD,Suministro 3310/2024
2024,4979,26-07-2024,2920900.0,PAREDES NEUMATICOS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 5253/2024
2024,5291,06-08-2024,1300000.0,SIRACO DISEÑO + IMPRESION,JEFATURA DE GABINETE Y GOBIERNO,Suministro 5456/2024
2024,2380,18-04-2024,500000.0,LORENZI EDGARDO ENRIQUE,INSTITUTO CULTURAL MUNICIPAL,Suministro 2741/2024
2024,2384,18-04-2024,350000.0,LORENZI EDGARDO ENRIQUE,INSTITUTO CULTURAL MUNICIPAL,Suministro 2749/2024
2024,2684,30-04-2024,10730556.0,COOPERATIVA DE TRABAJO TIERRA DE PAZ LIMITADA,NO USAR-DELEG. BAHIA BLANCA CENTRO,Suministro 3125/2024
2024,2706,30-04-2024,1823600.0,BIEN PABLO MANUEL,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 1986/2024
2024,3681,31-05-2024,1290000.0,OCHUA BERGAMO DAMIAN MARCELO,OFICINA DE COORDINACION NIDO,Suministro 3942/2024
2024,3712,31-05-2024,1290000.0,VIGLIONE PAOLA GISELLE,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 3446/2024
2024,3589,31-05-2024,732218.73,CABRIL ANA MARIA GLADYS,MAMAS CUIDADORAS,Suministro 3501/2024
2024,3595,31-05-2024,1290000.0,AYUDE AGUSTINA FERNANDA,DIVISION DESARROLLO SOCIAL,Suministro 3795/2024
2024,3610,31-05-2024,1290000.0,BLANCO MAGALI PILAR,DIVISION DESARROLLO SOCIAL,Suministro 3771/2024
2024,3617,31-05-2024,1216800.0,VARESE ANA PAULA,SEC. DE SALUD,Suministro 3821/2024
2024,3649,31-05-2024,1216800.0,RECAGNO ROMANELLI NATALI,SEC. DE SALUD,Suministro 3820/2024
2024,3677,31-05-2024,1031280.0,PAGELLA BRISA ABIGAIL,COORD. PROGRAMA ENVION,Suministro 3564/2024
2024,3686,31-05-2024,1257779.19,FERNANDEZ DANIELA ANTONELLA,INSTITUTO JOSE LUIS CANTILO,Suministro 3407/2024
2024,3725,31-05-2024,1049532.54,RODRIGUEZ LUNA MIRTHA,HOGAR DEL ADOLESCENTE,Suministro 3471/2024
2024,3746,31-05-2024,2159252.0,GEMED S.R.L.,SEC. DE SALUD,Suministro 4136/2024
2024,3750,31-05-2024,1216800.0,MARTIRENA YESICA PAOLA,SEC. DE SALUD,Suministro 3867/2024
2024,409,06-02-2024,50760.0,GIMENEZ NATALIA,INSTITUTO CULTURAL MUNICIPAL,Suministro 759/2024
2024,4234,25-06-2024,1017000.0,PLUSMAR,INSTITUTO CULTURAL MUNICIPAL,Suministro 4528/2024
2024,4271,25-06-2024,810000.0,CASAS ALEJANDRO HORACIO,H.C.D.,Suministro 3973/2024
2024,7684,29-10-2024,114104.54,CUATRO ESTACIONES B.B.,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 6815/2024
2024,7784,31-10-2024,880000.0,PISANI CARLA DANIELA,SUBSECRETARIA DE EMPLEO Y FORMACION LABORAL,Suministro 5862/2024
2024,5295,06-08-2024,1477880.0,LA MOLIENDA,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 5404/2024
2024,5344,08-08-2024,2100000.0,PANADERIA LA NUEVA ESPIGA,SUBSECRETARIA DE DESARROLLO PRODUCTIVO,Suministro 5554/2024
2024,5364,09-08-2024,269890.0,RADIOGRAFICA AUSTRAL S.A.,SEC. DE SALUD,Suministro 5314/2024
2024,6479,12-09-2024,105531968.88,INGENIERIA Y ARQUITECTURA SRL,DEP. VIALIDAD,Suministro 5983/2024
2024,6495,12-09-2024,36100.0,"PLANETA ""AROMAS Y PRODUCTOS""",DIRECCION GENERAL DE EDUCACION,Suministro 6628/2024
2024,6498,12-09-2024,929906.0,LA MOLIENDA,DIRECCION GENERAL DE EDUCACION,Suministro 6654/2024
2024,6809,26-09-2024,350000.0,PAMPIN MAURO MANUEL,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 6589/2024
2024,3767,31-05-2024,426358.8,ARIAS CARLOS HORACIO,INSTITUTO DEL DEPORTE,Suministro 3949/2024
2024,3909,05-06-2024,135446.0,POLINAM S.R.L.,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 995/2024
2024,6812,26-09-2024,4085050.0,OFISUR,DPTO. ADMINISTRATIVO DE TRANSITO,Suministro 6822/2024
2024,8313,28-11-2024,234800.0,EQUIVIAL SUDAMERICANA S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7849/2024
2024,6874,27-09-2024,13235760.0,GRUPPO BERTRA SRL.,DPTO. ADMINISTRATIVO DE TRANSITO,Suministro 6348/2024
2024,8923,19-12-2024,36000.0,MERCERIA - TAPICERIA MIGUEL,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 9019/2024
2024,8943,20-12-2024,250000.0,CLAIR EDUARDO JOAQUIN,INSTITUTO CULTURAL MUNICIPAL,Suministro 9137/2024
2024,7705,29-10-2024,5486250.0,DELIEUTRAZ GISELE,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 7344/2024
2024,7714,30-10-2024,441156.0,PINTURERIA FERNANDEZ,INSTITUTO DEL DEPORTE,Suministro 7819/2024
2024,7992,12-11-2024,332036.8,CASA RAMOS,VETERINARIA Y ZOONOSIS,Suministro 7550/2024
2024,8625,10-12-2024,2934250.0,EXTINTORES BAHIA,DIVISION HIGIENE Y SEGURIDAD EN EL TRABAJO,Suministro 7620/2024
2024,8733,12-12-2024,304450.0,GIRO DIDACTICO,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 8899/2024
2024,1810,26-03-2024,300000.0,SALVADORI DIEGO PABLO,H.C.D.,Suministro 2137/2024
2024,1820,26-03-2024,331500.0,REVISTA OBRAS & PROTAGONISTAS,INTENDENCIA,Suministro 2283/2024
2024,1828,26-03-2024,150000.0,RADIO NORTE,H.C.D.,Suministro 2132/2024
2024,2509,26-04-2024,59920.0,ASOCIACION CIVIL UNION DE MUSICOS DEL SUR,MUSEO FERROWHITE,Suministro 2780/2024
2024,3078,17-05-2024,270000.0,EMAAR LUCIA,SEC. DE SALUD,Suministro 3328/2024
2024,3079,17-05-2024,270000.0,ALMADA IARA YAMILE,SEC. DE SALUD,Suministro 3331/2024
2024,6631,19-09-2024,1958000.0,EL CHISPA,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 5947/2024
2024,6637,19-09-2024,1000540.0,FERRETERIA CENTRO,NO USAR-DELEGACION CABILDO,Suministro 6764/2024
2024,7184,07-10-2024,954486.72,INGENIERIA BAHIA S.R.L.,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 7189/2024
2024,7196,07-10-2024,1906000.0,HERNANDEZ & HERNANDEZ,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 6468/2024
2024,8267,27-11-2024,1261220.61,STOP,LILIANA ABIA DE CECI (EX CASA DEL NIÑO ING. WHITE),Suministro 8057/2024
2024,8271,27-11-2024,2026046.0,AÑOS LUZ,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 8137/2024
2024,8273,27-11-2024,591400.0,FERRETERIA CENTRO,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 8175/2024
2024,8616,09-12-2024,512350.0,NUGGETS,DEPARTAMENTO INGENIERIA DE TRANSITO,Suministro 8100/2024
2024,6047,30-08-2024,892400.0,FERNANDEZ JESSICA ANALIA,SEC. DE SALUD,Suministro 6281/2024
2024,6084,30-08-2024,2021000.0,GIMENEZ MARTIN,DIVISION DESARROLLO SOCIAL,Suministro 6217/2024
2024,6190,30-08-2024,1452000.0,ASOCIACION ARGENTINA DE ACTORES,INSTITUTO CULTURAL MUNICIPAL,Suministro 6535/2024
2024,6194,30-08-2024,713232.0,FELKAR PABLO ANTONIO,INSTITUTO CULTURAL MUNICIPAL,Suministro 6520/2024
2024,6196,30-08-2024,1231070.4,D ALESSANDRO ALBERTO RAUL,INSTITUTO CULTURAL MUNICIPAL,Suministro 6517/2024
2024,6383,09-09-2024,1450000.0,CLAIR EDUARDO JOAQUIN,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 6680/2024
2024,814,29-02-2024,750000.0,CABRERA SANTIAGO NAHUEL,TEATRO MUNICIPAL,Suministro 1452/2024
2024,853,29-02-2024,558750.0,VICENTE MARIA LUCRECIA,MUSEO HISTORICO,Suministro 1414/2024
2024,867,29-02-2024,1047600.0,GRENADA JULIETA,DIRECCION DE MUSEOS Y ARTE,Suministro 1406/2024
2024,905,29-02-2024,558750.0,OLGUIN MICAELA ESTEFANIA,MUSEO HISTORICO,Suministro 1413/2024
2024,955,29-02-2024,1031250.0,IBARRA DANIELA VANESA,SEC. DE SALUD,Suministro 1320/2024
2024,973,29-02-2024,1203125.0,HIPKE ANA LUZ,SEC. DE SALUD,Suministro 1339/2024
2024,5771,27-08-2024,965712.0,GOÑI DAIANA MAGALI,DIVISION DE ACCESIBILIDAD E INLCUSION,Suministro 5567/2024
2024,346,31-01-2024,10090000.0,MR COMBUSTIBLES S.R.L.,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 105/2024
2024,357,31-01-2024,10633888.8,MARCAS INDUSTRIALES,INSTITUTO DEL DEPORTE,Suministro 121/2024
2024,1702,22-03-2024,9090.0,SANCOR COOPERATIVA DE SEGUROS LIMITADA,INSTITUTO CULTURAL MUNICIPAL,Suministro 2084/2024
2024,5646,26-08-2024,349140.0,LA BRUJULA 24,INTENDENCIA,Suministro 6162/2024
2024,1052,29-02-2024,2100000.0,LA BRUJULA TELEVISION,INTENDENCIA,Suministro 1601/2024
2024,7319,10-10-2024,229900.0,EL CUBIL DEL MAL,SEC. DE SALUD,Suministro 6957/2024
2024,7324,10-10-2024,380000.0,TRANSPORTE RONAN,HOGAR DEL ADOLESCENTE,Suministro 7417/2024
2024,7483,21-10-2024,508000.0,NETWORKING,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 7685/2024
2024,7490,21-10-2024,816000.0,AQUALIFE,SUBSECRETARIA DE MANTENIMIENTO,Suministro 7443/2024
2024,7514,22-10-2024,141250.0,GONZALEZ MARTA ALICIA,MUSEO DEL PUERTO,Suministro 7663/2024
2024,7520,22-10-2024,5027800.0,MOVILGATE SRL.,SUBSECRETARIA  DE TECNOLOGIA GUBERNAMENTAL Y CONTR,Suministro 7342/2024
2024,7527,22-10-2024,980000.0,CLAIR EDUARDO JOAQUIN,INSTITUTO CULTURAL MUNICIPAL,Suministro 7687/2024
2024,303,30-01-2024,6300000.0,DIARIO LA NUEVA PROVINCIA S.R.L.,INTENDENCIA,Suministro 639/2024
2024,320,30-01-2024,750000.0,GSI SERVICIOS INDUSTRIALES,TEATRO MUNICIPAL,Suministro 466/2024
2024,1738,25-03-2024,600000.0,ACQUAMANSA,SEC. DE SALUD,Suministro 2149/2024
2024,2994,15-05-2024,453584.0,IDEA LUZ,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 2447/2024
2024,7618,25-10-2024,138000.0,REPUESTOS LASPIUR,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 7645/2024
2024,7702,29-10-2024,2865100.0,GOMEZ FERNANDO MARCELO,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 7339/2024
2024,696,26-02-2024,3451140.0,COOPERATIVA DE TRABAJO CUIDARTE LIMITADA,SEC. DE SALUD,Suministro 1179/2024
2024,708,26-02-2024,199800.0,ANDREOLI SELLOS,"AGENCIA DE SALUD, DES SOCIAL, AMBIENTE Y HABITAT",Suministro 1125/2024
2024,874,29-02-2024,98400.0,SERRON FRANCISCA,SISTEMA DE AMAS EXTERNAS,Suministro 1308/2024
2024,3879,04-06-2024,338000.0,TORRES VERONICA NATALIA,INSTITUTO DEL DEPORTE,Suministro 4222/2024
2024,3886,04-06-2024,3604660.0,GUALDESI HERMANOS SRL.,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 2879/2024
2024,4631,10-07-2024,4400000.0,ELECTROMECANICA VALSOL S.R.L.,DPTO. ALUMBRADO Y SEMAFORIZACION ESPACIOS PUBLICOS,Suministro 4433/2024
2024,5301,07-08-2024,308784.0,LTM SUMINISTROS INDUSTRIALES,DEPARTAMENTO CEMENTERIO,Suministro 5438/2024
2024,6545,13-09-2024,2340000.0,FERRETERIA CENTRO,TEATRO MUNICIPAL,Suministro 5913/2024
2024,2961,14-05-2024,166257.2,CODIMAT S.A.,SUBSECRETARIA DE DESARROLLO PRODUCTIVO,Suministro 3591/2024
2024,947,29-02-2024,1203125.0,GUENUMIL ROSA ELIZABETH,SEC. DE SALUD,Suministro 1240/2024
2024,1040,29-02-2024,825000.0,PEDRONCINI CAROLINA ALDANA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 1045/2024
2024,3392,29-05-2024,575500.0,MTA ELASTICOS S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 3657/2024
2024,1071,29-02-2024,828000.0,LUIS CANO COMUNICACION Y MEDIOS,INTENDENCIA,Suministro 1609/2024
2024,1106,29-02-2024,660000.0,BLANCO CAROLINA ELIZABET,COORD. PROGRAMA ENVION,Suministro 1065/2024
2024,1620,19-03-2024,377040.0,MH CARTELES,"AGENCIA DES TERRITORIAL, DESCENT Y PARTIC CIUDAD",Suministro 1939/2024
2024,2349,17-04-2024,459648.0,EXTER,SUBSECRETARIA DE AMBIENTE,Suministro 476/2024
2024,5870,29-08-2024,1312210.0,PALUMBO GISELLA ROXANA,ESPACIO DE PRIMERA INFANCIA MI LUGAR,Suministro 5651/2024
2024,5917,29-08-2024,1500000.0,LAN EVENTOS,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 6416/2024
2024,5960,29-08-2024,2021000.0,MEZA YAMILA MAGALI,DIVISION DESARROLLO SOCIAL,Suministro 6231/2024
2024,6654,20-09-2024,1092000.0,ACQUAMANSA,INSTITUTO CULTURAL MUNICIPAL,Suministro 6881/2024
2024,7192,07-10-2024,240000.0,CANULLO SERGIO DANIEL,BROMATOLOGIA Y  PROTECC. SALUD,Suministro 7090/2024
2024,3213,24-05-2024,759800.0,ACEROS DAHIR S.A.,TERMINAL OMNIBUS,Suministro 1920/2024
2024,5496,16-08-2024,1520000.0,EXTER,SUBSECRETARIA DE AMBIENTE,Suministro 4873/2024
2024,5640,23-08-2024,25000.0,HND IMPRESIONES,SUBSECRETARIA DE ESPACIOS PUBLICOS,Suministro 6046/2024
2024,6370,09-09-2024,178473.45,DISMAR,SEC. DE OBRAS Y SERVICIOS PUBLICOS,Suministro 6358/2024
2024,1404,11-03-2024,481000.0,JD REPUESTOS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1472/2024
2024,1406,11-03-2024,150000.0,REPUESTOS LASPIUR,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1472/2024
2024,1410,11-03-2024,935000.0,IMPRENTA FIORE,OFICINA DE COMPRAS,Suministro 1895/2024
2024,1697,22-03-2024,603500.0,FERRETERIA CENTRO,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 1867/2024
2024,1711,22-03-2024,75000.0,GONZALEZ MARTA ALICIA,INSTITUTO CULTURAL MUNICIPAL,Suministro 2248/2024
2024,302,30-01-2024,2600000.0,LA BRUJULA SERVICIOS PERIODISTICOS,INTENDENCIA,Suministro 638/2024
2024,4951,24-07-2024,195300.0,BAHIA MOBILITY,SUBSECRETARIA DE AMBIENTE,Suministro 5113/2024
2024,6382,09-09-2024,199999.0,NALDO LOMBARDI S.A.,DIRECCION GENERAL DE DERECHOS HUMANOS,Suministro 6432/2024
2024,6392,09-09-2024,496800.0,KANDO SRL.,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 5909/2024
2024,7073,01-10-2024,2810336.0,DISTRIBUIDORA GIPAL,SEC. DE SALUD,Suministro 6415/2024
2024,2917,10-05-2024,1017000.0,PLUSMAR,INSTITUTO CULTURAL MUNICIPAL,Suministro 3258/2024
2024,373,31-01-2024,217800.0,IMPRENTA FIORE,OFIC PRESERVACION Y OPTIM DE LA CALIDAD AMBIENTAL,Suministro 455/2024
2024,2087,05-04-2024,31155.1,ELECTRI-K,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Resolución 2124/2024
2024,2432,22-04-2024,747400.0,SUBLIMAR BAHIA SRL.,SEC. DE POLITICAS SOCIALES Y FORT COMUNITARIO,Suministro 2805/2024
2024,2743,02-05-2024,308550.0,PINTURERIAS ADN,INSTITUTO CULTURAL MUNICIPAL,Suministro 2529/2024
2024,3075,17-05-2024,460000.0,NEES AUDIO,INSTITUTO CULTURAL MUNICIPAL,Suministro 3605/2024
2024,4269,25-06-2024,974880.0,CARPINTERIA SAN CAYETANO,SUBSECRETARIA DE DESARROLLO PRODUCTIVO,Suministro 4083/2024
2024,2173,09-04-2024,139800.0,ALLIPEN SRL.,TRIBUNAL DE FALTAS,Suministro 2485/2024
2024,2920,10-05-2024,214000.0,JAGER ALEXIS EMANUEL,INSTITUTO CULTURAL MUNICIPAL,Suministro 3386/2024
2024,6440,11-09-2024,1144000.0,JAGER ALEXIS EMANUEL,INSTITUTO CULTURAL MUNICIPAL,Suministro 6706/2024
2024,516,09-02-2024,1682000.0,IMPRENTA MARQUEZ GARABANO,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 1106/2024
2024,596,20-02-2024,10850000.0,CAPODARCA S.A.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 389/2024
2024,1288,05-03-2024,17500.0,MARINO MORRESI E HIJOS,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 767/2024
2024,1588,15-03-2024,1093850.0,MTA ELASTICOS S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1921/2024
2024,1591,15-03-2024,164032.44,ZANGLA ULISES,SEC. DE OBRAS Y SERVICIOS PUBLICOS,Suministro 2018/2024
2024,1594,18-03-2024,219500.0,REPUESTOS LASPIUR,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 1514/2024
2024,1612,19-03-2024,231680.0,DISPROAL,APELL,Suministro 732/2024
2024,1944,28-03-2024,110044.31,SANITARIOS BAHIA,DIRECCION GENERAL DE DERECHOS HUMANOS,Resolución 1869/2024
2024,1964,28-03-2024,153489.43,GREEN & CLEAN,VETERINARIA Y ZOONOSIS,Suministro 1945/2024
2024,1965,28-03-2024,9080.0,BACIC S.R.L.,NO USAR-DELEG. GRAL. DANIEL CERRI,Suministro 1771/2024
2024,2469,25-04-2024,9421600.0,CASA BLANCO S.A.,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 2256/2024
2024,2757,02-05-2024,1125000.0,ARTIGAS,DIVISION DESARROLLO SOCIAL,Suministro 2890/2024
2024,3375,29-05-2024,990000.0,ASOCIACION ARGENTINA DE ACTORES,INSTITUTO CULTURAL MUNICIPAL,Suministro 3668/2024
2024,3401,29-05-2024,1770000.0,GUINEL LEANDRO ESTEBAN,DEP. VIALIDAD,Suministro 4033/2024
